Iteration,Score
1,0.6807283393347896
2,0.39112741087109953
3,0.7106091433301482
4,0.32573035692586955
5,0.0008752136887122715
6,0.2910534274352007
7,0.47847175899235317
8,-0.060297444337965925
9,0.7045759399989185
10,-0.030241895412725324
11,0.09329184377210771
12,0.20790765857627574
13,-0.06040535566394405
14,-0.05927160352284945
15,0.20467092435252474
16,0.6866132852067051
17,0.7221840452963396
18,-0.061420480737006775
19,0.010750728178934807
20,0.6246850730499214
21,0.2264552722642715
22,0.7173510200898486
23,0.3720339527143831
24,-0.04903594600221898
25,0.3141842638631567
26,0.7155586879292775
27,0.7198081919351251
28,0.6840570293818147
29,0.6696768894049209
30,0.31590535510319956
31,-0.06068897236780473
32,0.29133971949357723
33,-0.06191996408221364
34,0.023384359482537746
35,0.48600716885478296
36,0.7150212852382133
37,-0.05818582209253168
38,0.5893054854122772
39,-0.05808054534182329
40,-0.06231645019371463
41,-0.06218174005418908
42,0.7105772641580959
43,-0.06051727467420477
44,-0.017159618987487364
45,0.7097084266400877
46,-0.03436482566987623
47,0.7171846314067378
48,-0.05973313883533831
49,0.06661107631199924
50,0.6922457042939172
