Iteration,Score
1,0.3935025758170809
2,0.012138251606899186
3,0.4953813772888668
4,0.08591821675573674
5,-0.0016559499004245026
6,-0.0016559499004245026
7,0.14568828672870793
8,-0.0016559499004245026
9,0.51118949021411
10,-0.0016559499004245026
11,0.016231313259043367
12,-0.0016559499004245026
13,-0.0016559499004245026
14,-0.0016559499004245026
15,0.0007754479922463808
16,0.4258227750448961
17,0.5601648526717664
18,-0.0016559499004245026
19,-0.0016559499004245026
20,0.32684319398710526
21,-0.0016559499004245026
22,0.5636432956877125
23,0.0272119595910576
24,-0.0016559499004245026
25,-0.0016559499004245026
26,0.5026206125173159
27,0.5269973675971786
28,0.4214464659854741
29,0.39876133002345615
30,0.09941445870497556
31,-0.0016559499004245026
32,-0.0016559499004245026
33,-0.0016559499004245026
34,-0.0016559499004245026
35,0.1417652112369916
36,0.5627927940218986
37,-0.0016559499004245026
38,0.12120456071228236
39,-0.0016559499004245026
40,-0.0016559499004245026
41,-0.0016559499004245026
42,0.48782334013044704
43,-0.0016559499004245026
44,-0.0016559499004245026
45,0.47464077385139625
46,-0.0016559499004245026
47,0.5621458288314275
48,-0.0016559499004245026
49,-0.0016559499004245026
50,0.41269346153402864
