Iteration,Score
1,-0.0005240870054543211
2,-0.001293619083351949
3,-0.00012230865560605153
4,-0.00027298201790326715
5,0.04314112454072574
6,0.043334953035886525
7,-0.0015219467731020897
8,0.011220851073546733
9,0.0029993565504309538
10,-0.0008692043369627811
11,0.5471243467786664
12,0.7356084047290514
13,0.9048563306610411
14,0.9048563306610411
15,0.9048563306610411
16,0.9048595078756504
17,0.05734442415519927
18,0.9041005421511608
19,0.8450113972449044
20,0.9025684548826975
21,0.9035953305551339
22,0.24214263796360697
23,0.8159294997113596
24,0.9048589800712123
25,-0.001436993549180543
26,0.9048592627404279
27,0.9048563306610411
28,0.9048890318450249
29,0.9048891216453867
30,0.010805355754534318
31,0.9048910706210908
32,0.9048563306610411
33,0.9048910680827357
34,0.9048908007885357
35,0.9048901196454876
36,0.9048878231593909
37,0.9048864593933021
38,0.9048847558227717
39,0.9048826814913576
40,0.12363141616986636
41,0.9048701343343597
42,0.9048702075986528
43,0.9048907869808648
44,0.004967074979017582
45,0.904874898336572
46,0.14028827909977648
47,0.9048824170751635
48,0.9048729151821255
49,0.8167198230287284
50,0.9030450287792192
