Iteration,Score
1,0.9335273388789194
2,0.8917426291495266
3,0.9531844365092217
4,0.8736728035057346
5,0.8671510288990565
6,0.8379233752537566
7,0.8379233752537566
8,0.8379233752537566
9,0.9101441349403252
10,0.8837155288500114
11,0.64864258267806
12,0.9522714334184951
13,0.9479768755623829
14,0.9466905447680448
15,0.9502027900475296
16,0.9092765459511583
17,0.922181945305627
18,0.9345273136593338
19,0.6486425826780599
20,0.9304051897849966
21,0.9909128034872505
22,0.9561627907391552
23,0.9915784384937766
24,0.8933571997300589
25,0.9335273388789194
26,0.64864258267806
27,0.9479768755623829
28,0.9904733412388913
29,0.901278527716508
30,0.9092765459511583
31,0.922181945305627
32,0.9880324654829185
33,0.9695028809660643
34,0.9014290642017844
35,0.9733308986441495
36,0.9631045983781702
37,0.9693253504968542
38,0.9696765872156453
39,0.9913007879176996
40,0.970972820352993
41,0.8933571997300589
42,0.9014290642017844
43,0.9871945458107131
44,0.9904592340447309
45,0.9824486168673463
46,0.9914174249836447
47,0.9885665880081144
48,0.9907739604347346
49,0.64864258267806
50,0.9916566465376213
