Iteration,Score
1,0.5553455037264483
2,0.6750324753576233
3,0.45648700829242994
4,0.4854659687862427
5,0.5223424062740691
6,0.6750324753576233
7,0.24141479307055091
8,0.4663441789163293
9,0.5277703769213866
10,0.5553455037264483
11,0.4702850419601934
12,0.5555960561491127
13,0.4702850419601934
14,0.4663441789163293
15,0.6577674647454421
16,0.5903037808176455
17,0.5555960561491127
18,0.4702850419601934
19,0.6577674647454421
20,0.3301925603671666
21,0.4663441789163293
22,0.45648700829242994
23,0.6022442305623146
24,0.5744054680989563
25,0.5555960561491127
26,0.5903037808176455
27,0.4854659687862427
28,0.32071316976864817
29,0.38562384009657413
30,0.5223424062740691
31,0.5223424062740691
32,0.24141479307055091
33,0.5202227153113075
34,0.5374855126244898
35,0.6022442305623146
36,0.1269262940603184
37,0.6750324753576233
38,0.49562340146665973
39,0.5202227153113075
40,0.622968454080413
41,0.6094990554472227
42,0.45648700829242994
43,0.5223424062740691
44,0.1675076353230759
45,0.6676605682434849
46,0.319504257035794
47,0.698117764128138
48,0.45648700829242994
49,0.6461892689565107
50,0.49562340146665973
