Iteration,Score
1,0.6787366393205112
2,0.7311007635376168
3,0.5928202491455465
4,0.6521127526272742
5,0.62680514368731
6,0.7175962503382721
7,0.43801721553868384
8,0.5953897016553654
9,0.6463313019381461
10,0.6788176998396673
11,0.6207015451779627
12,0.683280568426958
13,0.6141449221687053
14,0.599286491675859
15,0.7175940964968791
16,0.6657998203337959
17,0.6832805684269578
18,0.6122389063722464
19,0.703178781570687
20,0.6300846966198269
21,0.599286491675859
22,0.5905174730879283
23,0.6788119876327359
24,0.7050599634856108
25,0.6771720639223201
26,0.6657998203337959
27,0.6506780224850193
28,0.6362201426413855
29,0.6362658976898938
30,0.6304805232707598
31,0.615808548168615
32,0.4380172155386838
33,0.6475261787917391
34,0.6580265434272828
35,0.6925276013237754
36,0.6112906779864281
37,0.7072381952735286
38,0.6409324308098159
39,0.6511298199183634
40,0.7081239131365067
41,0.6709816069710326
42,0.6018059666855523
43,0.6199763295616378
44,0.6316546714590038
45,0.6893951635059545
46,0.6334798243415384
47,0.7423888439746168
48,0.5996245779076499
49,0.7454811826282407
50,0.6561462244360061
