Iteration,Score
1,0.718739678864158
2,-0.04843654800844678
3,0.7210279085186594
4,0.6962624992572274
5,0.6573827979139765
6,-0.06040535566394405
7,-0.05456739749905567
8,-0.05583661338796723
9,0.06800705528445916
10,0.7223694195567247
11,-0.062161595945185076
12,-0.062216787706944485
13,0.6862857550244454
14,0.7058851758621862
15,0.722957298525691
16,-0.062110314989397244
17,0.5508729187145475
18,0.6989518701735837
19,0.48600716885478296
20,0.2910534274352007
21,-0.0621380947682527
22,0.7232390949671095
23,0.7184990685605058
24,-0.052617644973575586
25,0.7137151652488961
26,0.7098517160236865
27,0.019858552463450124
28,0.7235786400250357
29,0.6010026815796514
30,-0.05771935487704486
31,-0.012836765019075316
32,-0.024614061175533615
33,0.7060055380150578
34,-0.03436482566987623
35,0.5817825509456839
36,0.17361810171339762
37,-0.06232709395511012
38,0.7202129020701145
39,-0.04924110768782876
40,-0.06235636129869298
41,0.6719452401744268
42,0.46104286583905096
43,0.7216218480438846
44,-0.03399045451736171
45,-0.0599936699027926
46,0.7017202573832477
47,0.7215792984032082
48,0.7218784232080588
49,0.7206998047221269
50,0.3249555973909043
