Iteration,Score
1,-0.05320919309927983
2,-0.05320919309927983
3,-0.05320919309927983
4,-0.05320919309927983
5,-0.05320919309927983
6,-0.05320919309927983
7,-0.05320919309927983
8,-0.05320919309927983
9,-0.05320919309927983
10,-0.05320919309927983
11,-0.05284180098097484
12,-0.05320919309927983
13,-0.05320919309927983
14,-0.05320919309927983
15,0.0986804997983362
16,-0.050754480351881216
17,0.9102039468060312
18,0.9102173984080132
19,-0.05132921100795786
20,0.9102351142195362
21,0.9102202411977898
22,0.03398959273009701
23,0.9102453574901865
24,0.9102707440377413
25,0.21479345089660837
26,0.9103441280481211
27,0.9103545275517183
28,0.04721600479367667
29,0.9101571674898745
30,0.5511389469662089
31,0.9101542637642688
32,-0.04472513507279026
33,-0.036735115834013767
34,-0.052872986643929434
35,-0.05320919309927983
36,-0.0523663775796118
37,-0.05317199128160888
38,0.905113651019357
39,-0.05320919309927983
40,-0.05320919309927983
41,-0.052985094324119596
42,-0.05320919309927983
43,-0.05320919309927983
44,0.905113651019357
45,-0.05320919309927983
46,-0.05320919309927983
47,-0.05320919309927983
48,-0.05320919309927983
49,-0.05320919309927983
50,-0.053186967141095255
