Iteration,Score
1,-0.08442439665370208
2,-0.08357085783363852
3,-0.07098081656420514
4,-0.08479431738154361
5,-0.06478774182590104
6,-0.07945840566696272
7,-0.0831307235245717
8,-0.08391725562067982
9,-0.08533333320271468
10,-0.08481822299642819
11,0.49278989227980025
12,0.5798864575370019
13,-0.053954674624491064
14,0.5781030464109116
15,-0.0854305768735859
16,-0.08525936217545546
17,0.5798864575370019
18,0.5798864575370019
19,-0.08423443597530444
20,0.5512395043930138
21,0.5667520060411997
22,-0.08465275450459535
23,-0.08415781928213553
24,0.49278989227980025
25,0.560428717094864
26,-0.0854280618785237
27,-0.08382068164549272
28,0.5742282659452737
29,0.5996625584226964
30,-0.08245104415979168
31,0.5520838593322169
32,0.49278989227980025
33,0.49278989227980025
34,0.49278989227980025
35,0.5997943104700789
36,0.5668579274773334
37,0.5669392256214796
38,0.5669900643948098
39,0.133472035690382
40,0.6015470097063121
41,0.6026285924390631
42,-0.08459929717821432
43,0.6024030619178882
44,0.6044667577885898
45,0.6067835680342353
46,-0.08511330470192643
47,0.6064988210808764
48,0.572116554560984
49,0.5721160531920964
50,0.5887994657234017
