Iteration,Score
1,0.5152301180480179
2,-0.0016559499004245026
3,0.5543008235794258
4,0.455445072068701
5,0.30572281643707033
6,-0.0016559499004245026
7,-0.0016559499004245026
8,-0.0016559499004245026
9,-0.0016559499004245026
10,0.5384299110129089
11,-0.0016559499004245026
12,-0.0016559499004245026
13,0.40234737510180185
14,0.44352372501069914
15,0.545790409875821
16,-0.0016559499004245026
17,0.11993148431726253
18,0.4609856667197232
19,0.1417652112369916
20,-0.0016559499004245026
21,-0.0016559499004245026
22,0.5576761644628783
23,0.5279018044574209
24,-0.0016559499004245026
25,0.503660850806454
26,0.49345375580411466
27,0.0016381674826021486
28,0.5492136616227292
29,0.2594835999180445
30,-0.0016559499004245026
31,0.0064093013936754595
32,-0.0016559499004245026
33,0.47659986221364325
34,-0.0016559499004245026
35,0.2514822335932859
36,-0.0016559499004245026
37,-0.0016559499004245026
38,0.5285140522086978
39,0.0003891132862998692
40,-0.0016559499004245026
41,0.40206043564410765
42,-0.0016559499004245026
43,0.5347923424086779
44,-0.0016559499004245026
45,-0.0016559499004245026
46,0.4669138024391021
47,0.5584511933946417
48,0.5606357787721593
49,0.5619583132792738
50,-0.0016559499004245026
