Iteration,Score
1,-0.053173611564189385
2,-0.05352391800992869
3,-0.05281196381717921
4,-0.05311552547904541
5,-0.04506485205426793
6,-0.053545830789598625
7,-0.05294800399271078
8,-0.05282270680519576
9,-0.05315145326083211
10,-0.05309953571949646
11,-0.05806016554182984
12,-0.05397997263879488
13,-0.0545772641304787
14,-0.06088916930369805
15,-0.05613046604908032
16,-0.06088916930369805
17,-0.04546793684233794
18,-0.05513190675806934
19,-0.08043974440355406
20,-0.055350701021992424
21,-0.054004554542702324
22,-0.05406326870199387
23,-0.05067840897487104
24,-0.05266982673873595
25,-0.04910695211094538
26,-0.05377994972575921
27,-0.047104512729487034
28,-0.055164258123708045
29,-0.05340076023869429
30,-0.04969356751327947
31,-0.06201074672622427
32,-0.054423822029623634
33,0.7766227903764087
34,0.8710037639313073
35,0.8800229700966813
36,0.9049884823405865
37,0.9669170270405752
38,0.8594153645521333
39,0.9328939323807776
40,-0.053041781111353936
41,0.9511600139197849
42,0.9681907908002572
43,0.9619262240085789
44,0.831417437150869
45,0.9267704807349307
46,-0.053035567655912885
47,0.9609954570004481
48,0.9679858006955031
49,0.9685926258196739
50,0.8537616420989828
