Iteration,Score
1,0.5938546449497544
2,0.6857787131311543
3,0.5186778035466604
4,0.5705587440931722
5,0.5484145862707035
6,0.6278568045902954
7,0.38322514914065553
8,0.5209260744927519
9,0.565499974740185
10,0.593925572904016
11,0.597794570528567
12,0.6489147662877962
13,0.5373368924419243
14,0.5243357657606839
15,0.6278549199790766
16,0.5825349283363785
17,0.6489147662692931
18,0.5356691286200229
19,0.6152415194186585
20,0.5512841950866558
21,0.5243357657606837
22,0.5166628744962445
23,0.5939205747229511
24,0.6662693727422377
25,0.5924856414763373
26,0.5825349283363785
27,0.569303355218699
28,0.5566527103555194
29,0.5566927460229643
30,0.5516305434062221
31,0.5387925651918454
32,0.38322514914065553
33,0.566545491987079
34,0.5757333110431797
35,0.6059217367026107
36,0.5348394287824318
37,0.6187935064086449
38,0.5607759625028963
39,0.6231707556425996
40,0.6195685095387506
41,0.5870689916439608
42,0.5265403063941654
43,0.5424393739107403
44,0.5526579230709354
45,0.6031808536120175
46,0.5542549318431533
47,0.6495503240220969
48,0.5246315912135009
49,0.652256120344018
50,0.627288954666211
51,0.5696200933453743
52,0.5406634467634244
53,0.5360481605153555
54,0.5696200933453744
55,0.5531109038564538
56,0.5519100684192196
57,0.5296614505786089
58,0.5321745277214475
59,0.5351867025586263
60,0.6406215451628376
61,0.542454067665161
62,0.38322514914065553
63,0.5437289773273275
64,0.5746175282662476
65,0.5741446416969074
66,0.560403646199525
67,0.5690995505207523
68,0.5516305434062221
69,0.5667952287020118
70,0.5999652969685938
71,0.5217661901166115
72,0.5808646685705154
73,0.5351867025586263
74,0.6237664641956493
75,0.592987991806216
76,0.6442301054450302
77,0.5437289773273275
78,0.587367834890863
79,0.5256657414468597
80,0.5485053824765138
81,0.6108965827532837
82,0.6084962495955408
83,0.575238467868733
84,0.5399582840970247
85,0.5406634467634245
86,0.5574084129387553
87,0.5495397785379684
88,0.5386377682019683
89,0.5624605337065397
90,0.6047411114071928
91,0.6006168898735633
92,0.5365988507430881
93,0.5610289810942672
94,0.5873661263187877
95,0.5321745277214475
96,0.6208676319847877
97,0.5567836449543214
98,0.5437289773273275
99,0.6292280032041697
100,0.5282175186211576
