Iteration,Score
1,0.740978854171329
2,0.7744837955320608
3,0.7464731418259455
4,0.7804312673338515
5,0.7884585045167304
6,0.745693334006759
7,0.4027899856735796
8,0.7327489049701492
9,0.7389303472026743
10,0.8588356694766114
11,0.9135048325892863
12,0.9091031552765925
13,0.8104132638705858
14,0.4027899856735796
15,0.9111896980034964
16,0.6843672010227231
17,0.4027899856735796
18,0.9098782024019499
19,0.7464761399768547
20,0.7573338202582237
21,0.9102236927289244
22,0.9091042815878868
23,0.6843672010227231
24,0.9091031552765925
25,0.9091031552765925
26,0.9137552820412992
27,0.9091191352727792
28,0.8886221424688123
29,0.8588589836730496
30,0.8585182673762889
31,0.929310639899659
32,0.9111307337884711
33,0.929310639899659
34,0.9304163802743239
35,0.929310639899659
36,0.9304152571799648
37,0.929310639899659
38,0.8104132638705858
39,0.9304163802743239
40,0.907441511276782
41,0.929310639899659
42,0.9104084020970638
43,0.8838341085493969
44,0.8875613685453072
45,0.9139771714582252
46,0.8137136165499094
47,0.8585182673762889
48,0.9153766860104604
49,0.8619813702236956
50,0.6843672010227231
