Iteration,Score
1,0.5146097729675972
2,0.553962331950884
3,0.41687451362551275
4,0.5146097729675972
5,0.5129703392783869
6,0.5225421413900986
7,0.5146097729675972
8,0.5146097729675972
9,0.5146097729675972
10,0.5146097729675972
11,0.5539623319508837
12,0.5146097729675972
13,0.4189748923066986
14,0.44799143713152423
15,0.5129703392783869
16,0.41687451362551275
17,0.5146097729675972
18,0.5129703392783869
19,0.42746550162177877
20,0.5146097729675972
21,0.4189748923066986
22,0.5111694856371096
23,0.43628657721082154
24,0.5146097729675972
25,0.42948918289867155
26,0.5129703392783869
27,0.42948918289867155
28,0.5146097729675972
29,0.44370022619878746
30,0.5111694856371096
31,0.42948918289867155
32,0.5146843472363105
33,0.4500701104263599
34,0.5431785190760124
35,0.5129703392783869
36,0.5129703392783869
37,0.5129703392783869
38,0.5179175329803186
39,0.5278626078019897
40,0.5431785190760123
41,0.5034531758258758
42,0.41687451362551275
43,0.43628657721082154
44,0.5129703392783869
45,0.5129703392783869
46,0.5129703392783869
47,0.43628657721082154
48,0.5146097729675972
49,0.5146097729675972
50,0.5539623319508837
