Iteration,Score
1,0.6867774915875938
2,0.7248591761690183
3,0.5973218018500316
4,0.6424225315851558
5,0.7237437171097495
6,0.7206844565123787
7,0.6512400161393204
8,0.6806782125573033
9,0.6889040262873792
10,0.6231533402012414
11,0.7428647639905028
12,0.6845523040613678
13,0.5953897016553652
14,0.6085099942835381
15,0.43801721553868384
16,0.612672085681198
17,0.6568373476202497
18,0.6278259135562783
19,0.4314269852429923
20,0.639753155586484
21,0.5928202491455465
22,0.658144391774921
23,0.6199763295616378
24,0.6355749420963133
25,0.6362602551261711
26,0.627856872894297
27,0.62680514368731
28,0.694178903743121
29,0.63451384082976
30,0.658144391774921
31,0.6274018099749951
32,0.6615201719551804
33,0.6190733012415597
34,0.6215678418906546
35,0.43801721553868384
36,0.6577923386145385
37,0.641670775099691
38,0.6614972302339562
39,0.6603999559150814
40,0.6380822166056117
41,0.6942696260131956
42,0.6116925332198512
43,0.6231637064260466
44,0.7128928640025317
45,0.6277272339390275
46,0.6278259135562783
47,0.6306935936321721
48,0.671971914133792
49,0.6639644324145346
50,0.7513396508789122
