Iteration,Score
1,0.814097085468191
2,0.7824797441484836
3,0.8086041200184051
4,0.8723225424567038
5,0.7868307285673648
6,0.875930169699427
7,0.7414095365093074
8,0.732853034021084
9,0.7845320957614942
10,0.7327489049701492
11,0.40278998567357965
12,0.8877912158638409
13,0.9183375026242956
14,0.9103253112212686
15,0.9101831862308256
16,0.6843672010227231
17,0.8104132638705858
18,0.8104132638705858
19,0.9159146542213235
20,0.9101831862308256
21,0.9101831862308256
22,0.9128382779214569
23,0.38802596751508805
24,0.9104026623571955
25,0.9089342439543013
26,0.8887000038137354
27,0.6843672010227231
28,0.8861374978900531
29,0.9186358001630829
30,0.9183386289355902
31,0.8392547233033347
32,0.9186346738517883
33,0.887949506717565
34,0.9186358001630829
35,0.6843672010227231
36,0.9186358001630829
37,0.9186358001630829
38,0.9186358001630829
39,0.9079556817864398
40,0.9186346738517883
41,0.6843672010227231
42,0.9186358001630829
43,0.6408250201066906
44,0.918635940167255
45,0.9186358001630829
46,0.918635940167255
47,0.918635940167255
48,0.9186358001630829
49,0.9186358001630829
50,0.9186346738517883
