Iteration,Score
1,0.2396956393453907
2,0.4277550140555847
3,0.4995245633346396
4,0.5728689521200453
5,0.22723328288702796
6,0.49568212897297076
7,0.2005316284212481
8,0.6361294143835329
9,0.19457880738594666
10,0.22908753888099928
11,0.4924035938939073
12,0.638931298334976
13,0.4924035938939073
14,0.6044960464205762
15,0.5205456438890718
16,0.6500804046517159
17,0.6568056675213201
18,0.657334333561469
19,0.5202661854593099
20,0.4924035938939073
21,0.6455056219819911
22,0.6573306703615993
23,0.6513824162444897
24,0.3629383482610783
25,0.6196108437386628
26,0.5305289949882847
27,0.4924035938939073
28,0.6514513978563918
29,0.6573866118492953
30,0.654370209308901
