Iteration,Score
1,-0.05357385869047082
2,-0.05420420632241378
3,-0.053970556872613075
4,-0.055163411448321
5,-0.05247193950211502
6,-0.05356998341541508
7,-0.05530337467483441
8,-0.05371947558021848
9,-0.055720168743794575
10,-0.053012034063178205
11,-0.050850763080512354
12,-0.040439546203706114
13,-0.05362309260671409
14,-0.052964726305690976
15,-0.05656266742258413
16,-0.027753232473889878
17,-0.052844199222597775
18,-0.021892179326423688
19,0.8227306285434889
20,0.96928336802294
21,0.9656720064845855
22,0.43795449416623705
23,0.9343379313992104
24,0.8616211888814853
25,-0.05160289320308102
26,0.8618567436041848
27,0.9670585068723941
28,0.9581761227257231
29,0.8782911168993325
30,0.9683982223819463
31,0.9683542167502507
32,0.9376950421622707
33,0.9574431631735708
34,0.8159492738571199
35,0.8650779502227459
36,0.967540519295224
37,0.9658662233378527
38,0.9651729470498299
39,0.8463183731197865
40,0.9681560485895403
41,0.966856157796235
42,0.8616271975582297
43,0.9613602827249299
44,0.9647243566964697
45,0.963166908800129
46,0.8836521154656664
47,-0.05220043788521713
48,0.9419947604085784
49,-0.05406133179660881
50,0.9635907817438392
