Iteration,Score
1,0.9058383677599132
2,-0.016210448063208815
3,0.9346301855172319
4,0.9038099849318678
5,-0.017084886346379502
6,0.8613125502325384
7,0.8808408941398327
8,0.6049184979016904
9,0.9236565011812197
10,0.6439426630087568
11,-0.015250185699616114
12,0.7990407615341544
13,-0.01553726703353342
14,0.6094942721764689
15,-0.01632735612653846
16,0.8630677599168017
17,0.6723655638325476
18,0.9907245696850457
19,-0.01634093911389467
20,-0.017213930021406254
21,0.9058564331969874
22,0.8717056901660013
23,0.9879221908521517
24,-0.019647202415206344
25,-0.015847852255840067
26,-0.015503998427953025
27,0.925516916892143
28,0.9544868067993221
29,0.9154200591525323
30,0.9055274421323998
31,-0.015175773120500002
32,0.6223503916219811
33,0.8704909809619064
34,0.01950088229357594
35,-0.018054392273101794
36,0.8862299528171365
37,0.9776579248324113
38,0.8649637709633603
39,0.8648251653897441
40,0.6374878605532168
41,0.859959782593725
42,-0.016682921878176993
43,-0.010231265509831555
44,0.9281914169766632
45,0.04999463141397653
46,-0.016445351297416977
47,0.674457000082858
48,0.8508256673059582
49,-0.016625952052381265
50,0.9762094400529998
