Iteration,Score
1,0.2813364506221388
2,-0.061441705634690216
3,0.5658899637120752
4,0.2167074889411534
5,-0.06000509246173201
6,0.164681394833803
7,0.184056321572456
8,0.030873013669842044
9,0.41128958249939723
10,0.0351327247718401
11,-0.05906204655410173
12,0.05366486538479969
13,-0.06460340892921122
14,0.027226487419368933
15,-0.06349169071508062
16,0.06259013424569186
17,0.036849746709854685
18,0.7790956855278058
19,-0.061097633243597675
20,-0.06336889505627775
21,0.19167917802751264
22,0.18375110119285248
23,0.764722644227364
24,-0.06288124861331111
25,-0.0603604470037384
26,-0.061975569535977125
27,0.41516364663143984
28,0.5885894872069198
29,0.19632447578203088
30,0.31049972895828404
31,-0.06661276977857924
32,0.031018649060288412
33,0.18351155537081837
34,-0.05518873828584584
35,-0.06078876938140522
36,0.17696155219659118
37,0.7216128203380451
38,0.1723500578361888
39,0.1807742808126966
40,0.03150413410585652
41,0.1722973659585864
42,-0.06327267508634223
43,-0.05968907015440169
44,0.41324156723889666
45,-0.05422152431245981
46,-0.06200448921381195
47,0.03831895130697839
48,0.18621817056516463
49,-0.06430922191974199
50,0.7110166931072361
