Iteration,Score
1,-0.01627732909974977
2,0.9910807297094834
3,0.9924639721100915
4,-0.01627732909974977
5,0.9485315112847843
6,0.9879962949431377
7,0.9625656779491791
8,0.9850007020873729
9,-0.01627732909974977
10,0.9894586906962417
11,-0.01627732909974977
12,-0.01627732909974977
13,0.9869843913680728
14,-0.01627732909974977
15,0.4160999786511833
16,0.9926934600160636
17,0.9926345614303501
18,0.9879102330166336
19,0.957880571799781
20,0.9717499489583992
21,-0.01627732909974977
22,-0.01627732909974977
23,0.9925232433390166
24,-0.01627732909974977
25,0.9867247029328814
26,-0.01627732909974977
27,-0.01627732909974977
28,-0.01627732909974977
29,0.46840271775354136
30,0.959372567896003
31,-0.01627732909974977
32,-0.01627732909974977
33,0.9568885876595511
34,-0.01627732909974977
35,0.9917348212658172
36,-0.01627732909974977
37,-0.01627732909974977
38,0.9905512424213678
39,-0.006223218661266738
40,0.7952743425694759
41,0.9895290834204916
42,0.9565874280363201
43,-0.01627732909974977
44,0.794617163717349
45,0.661529589810477
46,0.9885373620484305
47,0.8069206775018448
48,-0.01627732909974977
49,0.7964818434652552
50,-0.01627732909974977
