Iteration,Score
1,-0.08486409062656727
2,-0.08020389121806118
3,-0.08459968343928588
4,-0.07851016552593681
5,-0.08525872807339865
6,-0.08128058886306617
7,-0.08519120705604503
8,-0.08408127927825096
9,-0.08449552530332434
10,-0.08495995035447117
11,0.5798864575370019
12,0.5798864575370019
13,0.6134289513968311
14,0.49278989227980025
15,0.6224119916041501
16,-0.08553272234838807
17,-0.07146096092743129
18,0.5725607226777438
19,0.5672626096918559
20,0.5742224358247375
21,0.49278989227980025
22,0.5798864575370019
23,0.5847762625657926
24,0.5797824158425197
25,0.579078897674506
26,0.5798864575370019
27,0.5785478334755758
28,0.5705879772744537
29,0.5787872703429631
30,-0.0853535046271261
31,0.5700828038844125
32,0.5668672704946118
33,0.5676619593068466
34,0.5566732972046002
35,0.5774221978094793
36,0.5555279560605729
37,0.5778582487312578
38,0.5718055117574679
39,0.5689254964871229
40,-0.08518386935416969
41,0.6207089341356908
42,0.5767641191977025
43,0.5832920190773848
44,0.5658497330030973
45,0.5653213076652783
46,0.6224119916041501
47,0.5713081523852601
48,0.5583536209066156
49,0.5770400644520892
50,0.5725040827237418
