Iteration,Score
1,-0.05320919309927983
2,-0.053206369835023845
3,-0.05320919309927983
4,-0.05320919309927983
5,-0.05320919309927983
6,-0.05320919309927983
7,-0.05280231042492813
8,-0.05320919309927983
9,-0.04839119175465312
10,-0.05320919309927983
11,0.5762179596055417
12,-0.05320919309927983
13,0.8397567738276465
14,0.905113651019357
15,0.905113651019357
16,-0.05320919309927983
17,0.905113651019357
18,0.905113651019357
19,0.905113651019357
20,0.905113651019357
21,0.905113651019357
22,0.905113651019357
23,0.905113651019357
24,0.905113651019357
25,0.905113651019357
26,0.905113651019357
27,0.905113651019357
28,0.905113651019357
29,0.905113651019357
30,0.905113651019357
31,0.905113651019357
32,0.905113651019357
33,0.905113651019357
34,0.905113651019357
35,0.905113651019357
36,0.905113651019357
37,0.905113651019357
38,0.905113651019357
39,0.905113651019357
40,0.905113651019357
41,0.905113651019357
42,0.905113651019357
43,0.905113651019357
44,0.905113651019357
45,0.905113651019357
46,0.905113651019357
47,0.905113651019357
48,0.905113651019357
49,0.905113651019357
50,0.905113651019357
