Iteration,Score
1,0.9046374035650655
2,0.6174914574950512
3,0.9161042924677038
4,0.45132668571052126
5,0.12907110412360723
6,0.6432363060481363
7,0.6715476764199095
8,-0.0028539522058030897
9,0.9239271647899755
10,0.06455810075356128
11,0.16001602505992596
12,0.36304835201227525
13,-0.003583461735805926
14,-0.002488191091032821
15,0.34603739174839665
16,0.9022919228145385
17,0.9234301066751305
18,-0.006629078327811566
19,0.140196457774039
20,0.8387703315166012
21,0.4511770822263258
22,0.9237801835639183
23,0.5711724004349408
24,0.01788302195287106
25,0.7696908474885555
26,0.9202720655937555
27,0.9206934018586631
28,0.8999037897549246
29,0.8850411274938597
30,0.4256087037124646
31,-0.004214300016983419
32,0.9210377524317521
33,-0.008359600375488219
34,0.1674801855977921
35,0.6864225708249437
36,0.9238550541162118
37,0.003885770970846525
38,0.8696261706215632
39,0.0017831777792507442
40,-0.00953825406868214
41,-0.009028625523940903
42,0.9175615286834211
43,-0.0036091860102567264
44,0.08742319287307987
45,0.9194010497456189
46,0.047429305109886966
47,0.9237801280213072
48,-0.0015653852835988413
49,0.22001989197291338
50,0.9135435993437986
