Iteration,Score
1,0.705482210704736
2,0.673395911897199
3,0.6570572819944707
4,0.7003639644720688
5,0.5905174730879283
6,0.5905174730879283
7,0.6053729886106305
8,0.6300846966198269
9,0.610374008057156
10,0.6041544165154668
11,0.6560591764943674
12,0.7088364073602241
13,0.7115757791611552
14,0.618474709963013
15,0.6345974204572835
16,0.7042901048824853
17,0.6939013029774578
18,0.6704494801205784
19,0.610374008057156
20,0.7157342752800614
21,0.6592429485843648
22,0.613301445941464
23,0.7076228540279751
24,0.6723116384735796
25,0.632680178017173
26,0.6227232975373297
27,0.6136186389119345
28,0.612672085681198
29,0.7347737271005707
30,0.636662048474976
31,0.6264685018909478
32,0.7274486097018921
33,0.7029258978244857
34,0.6907969086939038
35,0.7098878799092877
36,0.5953032091627001
37,0.6189003531648766
38,0.7267395294333605
39,0.6117941935892598
40,0.6170425439516516
41,0.7149426652875729
42,0.6657998203337959
43,0.7127614859905448
44,0.6638909520299523
45,0.43801721553868384
46,0.6000441838885433
47,0.6663829456512183
48,0.5612283146214658
49,0.6517869760556673
50,0.6443422645461777
