Iteration,Score
1,0.9343732905759718
2,0.753195890380752
3,0.767815515099846
4,0.9120138859734132
5,0.7588305662609167
6,0.7588305662609167
7,0.7588305662609167
8,0.809487027326747
9,0.7588305662609167
10,0.8089459179305265
11,0.7623216755159568
12,0.9163465686419502
13,0.9131328415575231
14,0.7500197677730106
15,0.7652279273940729
16,0.9160203819042874
17,0.780512199671678
18,0.7553532224488042
19,0.7588305662609167
20,0.9153773318478462
21,0.7719812192055451
22,0.8089459179305265
23,0.9081075692808552
24,0.8317811540380694
25,0.8088500084329231
26,0.7591919135238816
27,0.7588305662609167
28,0.7588305662609167
29,0.9427984728841297
30,0.7577015487682243
31,0.7591919135238816
32,0.9154146006912344
33,0.915191630108963
34,0.9262390011033895
35,0.9150001669635729
36,0.7588305662609167
37,0.7588305662609167
38,0.9213269844291504
39,0.7588305662609167
40,0.7605554087150174
41,0.9202597484618898
42,0.7574132930055373
43,0.9062679185884077
44,0.771415986726244
45,0.4878314353717981
46,0.7588305662609167
47,0.7670201392892894
48,0.7232309989069718
49,0.809487027326747
50,0.7483515140011212
