Iteration,Score
1,-0.05303946401544839
2,-0.05165422540940941
3,-0.05300684708947841
4,-0.04911834376549189
5,-0.05358310910191921
6,-0.0536134668235944
7,-0.05147461106408602
8,-0.05373060140978523
9,-0.05178053586083205
10,-0.05354973755876027
11,-0.05201596213075064
12,-0.05389512529813874
13,-0.05887683898189975
14,-0.05393631531971414
15,-0.05165767854244892
16,-0.05360895558471581
17,-0.0523523281230124
18,-0.04967709606923809
19,-0.055421953987916384
20,-0.05173108248682294
21,-0.05635011946421398
22,-0.05046475581373473
23,-0.052411637695746235
24,-0.050841547972906256
25,-0.050493329909939176
26,-0.05060290240267009
27,-0.052662829494621824
28,-0.05223758312371629
29,-0.054569507089263204
30,-0.051134323267080936
31,-0.05521143665622223
32,-0.05366113336619764
33,0.2884584431509589
34,-0.05436035296314543
35,-0.053973647871187545
36,0.7335755859898694
37,0.8097214060896787
38,-0.42759129338443636
39,-0.05351655849475998
40,0.7980937399939432
41,0.8084531755390383
42,0.8050458255408639
43,0.8067848380604687
44,0.6784013020607753
45,0.7932213920905767
46,0.8029966784507628
47,0.8035245695457259
48,0.7993924667083567
49,0.803305240035816
50,0.806347469769654
