Iteration,Score
1,0.33977181846605
2,-0.0019062127949469598
3,0.5493718033484345
4,0.12261172419120248
5,-0.001612766133275878
6,-0.0015771658406422695
7,-0.001464493893656993
8,-0.0013252419412539407
9,0.5223351188122751
10,-0.0015265429504423
11,-0.0016165033040407284
12,-0.0015774820268601442
13,-0.0013932681741719577
14,-0.0017770137234309757
15,-0.0014443066358744705
16,-0.001635165382145809
17,-0.0018558920041908955
18,0.5794045124418234
19,-0.0017237573663988481
20,-0.0018893359004668042
21,0.04878432944552302
22,-0.0016437208030828376
23,0.5933883864095658
24,-0.0016286645038401382
25,-0.0014305305190900341
26,-0.0016747126544598423
27,0.522315445610009
28,0.4839470903451908
29,0.45525985359697085
30,0.2977731310361523
31,-0.001951210285853655
32,-0.0016480052765781572
33,-0.001780578923727072
34,-0.0016958810383951306
35,-0.0024151101584850565
36,-0.001811907278841618
37,0.5631152374715884
38,-0.0019667009624197984
39,-0.0015534457420551817
40,-0.0015776164644814017
41,-0.001821006580428719
42,-0.001842267478371351
43,-0.0017162062379312282
44,0.4888268170233454
45,-0.0016260853230438688
46,-0.0019190440183776136
47,-0.0019674040163695228
48,0.13475691013169078
49,-0.0018264586271161676
50,0.5454689463696027
