Iteration,Score
1,0.32467551397342287
2,-0.001904083714880578
3,-0.0018979859847627178
4,-0.0018980878990526584
5,0.5949612544481446
6,0.6268784842253288
7,-0.0020280971497752985
8,0.44034888361034524
9,-0.0018325807112768988
10,0.8102016935154343
11,0.822776331532886
12,-0.0019039151697910484
13,0.8116035275823373
14,0.8146876671644769
15,0.8252921652463214
16,0.7904458410001769
17,0.8292008082437151
18,0.7426321734455212
19,0.9100425441769356
20,0.9406190592428276
21,0.9415518999386373
22,0.9386897377145373
23,0.8222975527696909
24,0.5782577726197098
25,0.8536402350149693
26,0.9409508906521807
27,0.9245744977278674
28,0.8746700006456054
29,0.9430921527263049
30,-0.0018971394483124015
31,0.9417842347028295
32,0.9372339178558298
33,0.7936126702192031
34,0.6062330722221079
35,-0.001936885373067021
36,0.9345591137210449
37,0.7511241800207499
38,0.2294200349398669
39,0.8694423267558407
40,0.9409516863784599
41,0.8048021646313408
42,-0.0018971394483124015
43,0.9266381129986673
44,0.3542694508353993
45,0.8394851014687736
46,0.9423672466755875
47,0.7418737348154656
48,0.9421044609658221
49,0.9410468685004973
50,0.9396358527039791
