Iteration,Score
1,-0.3475689240190307
2,-0.34924165594078627
3,0.5165672913850488
4,-0.3429669543340228
5,-0.3449211581487144
6,-0.34382404426759616
7,-0.3459427696243136
8,-0.35182735927067066
9,-0.3437392470806879
10,-0.3416458973511143
11,-0.3468091093543628
12,-0.345924188788163
13,-0.34493627494557266
14,-0.34558082165698134
15,-0.3615550075972811
16,-0.3497367817792194
17,-0.3555307484170913
18,0.6285761798122983
19,-0.3439304444390121
20,-0.35019018161549464
21,-0.35243188868843456
22,-0.33873227456787247
23,0.6566797960122495
24,-0.3492364389234903
25,-0.3483407756255432
26,-0.343992204813937
27,-0.3479711684351736
28,0.1991538683622882
29,-0.1601572591738838
30,-0.3408090410191593
31,-0.34958516799240424
32,-0.35406603735408804
33,-0.3423083682170267
34,-0.3445903834887467
35,-0.37878014424532935
36,-0.3432644023544902
37,0.6147474830550925
38,-0.35028643933405745
39,-0.34217123305645125
40,-0.34242007852909007
41,-0.34689869304914933
42,-0.35139464708921797
43,-0.35183946458796367
44,-0.34489581061250485
45,-0.344761666297569
46,-0.3516879333779819
47,-0.34931632414329683
48,-0.3524360307205583
49,-0.3515863357769806
50,0.5591207006180149
