Iteration,Score
1,-0.05593754537141589
2,-0.056005221380346984
3,-0.05292403628565383
4,-0.05291294985984725
5,-0.05277291431945734
6,-0.05244907398028405
7,-0.05385312991181031
8,-0.053566358696506985
9,-0.06033184678817305
10,-0.053105568036103445
11,-0.05317210838192086
12,-0.053528658716599155
13,-0.05443954053225242
14,-0.053421815908178426
15,-0.05305596062128748
16,-0.05227589553387313
17,-0.05387223394894987
18,-0.05157226304931739
19,-0.05419536900514941
20,-0.04878619861990465
21,-0.06508509887077651
22,-0.052680372772943816
23,-0.06607880258113638
24,-0.052339518783343086
25,-0.08878187129105516
26,-0.05324409029046673
27,-0.05370434831538273
28,-0.052066923971003654
29,-0.05220599640095021
30,-0.05261919803684405
31,-0.05460894541202612
32,-0.058115235457524686
33,-0.05313399253378899
34,-0.05302291047620291
35,-0.052591058798267684
36,-0.05028866776724685
37,-0.053612068356071595
38,-0.05300369073804143
39,-0.052354235349586456
40,-0.05864580635620631
41,-0.05262628430649245
42,-0.053916144365949895
43,-0.05269109720402474
44,0.8083847486193108
45,0.864589732042831
46,0.944641506910337
47,0.904606512594157
48,0.9655646470306289
49,0.9619224476303854
50,0.9676447665124396
